faction_a_key,faction_b_key,start_region_a,start_region_b,province_a,province_b,centroid_distance,raster_hops,same_province,neighboring_province,shared_theater_keys,theater,proximity_class,geographic_envelope,geographic_reason,geometry_status_a,geometry_status_b,route_networks_a,route_networks_b,strategic_note,island_or_disconnected,faction_a_name,race_a,subculture_a,faction_b_name,race_b,subculture_b,diplomatic_class,treaty_eligibility_unresolved,diplomacy_evidence_status,evidence_ids,analytical_inference,diplomatic_caveat,single_player_objective_pressure,evidence_note,included,exclusion_reason
wh3_main_ogr_goldtooth,wh3_main_vmp_caravan_of_blue_roses,wh3_main_combi_region_great_hall_of_greasus,wh3_main_combi_region_the_haunted_forest,wh3_main_combi_province_ivory_road,wh3_main_combi_province_the_haunted_forest,82.115279,4,False,False,cai_region_hint_area_mountains_of_mourn,mountains_of_mourn,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,convoy_road_combi;irory_road_bhashiva;ivory_road_combi,convoy_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Goldtooth,ogre_kingdoms,wh3_main_sc_ogr_ogre_kingdoms,Caravan of Blue Roses,vampire_counts,wh_main_sc_vmp_vampire_counts,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,ogre_kingdoms_0;vampire_counts_0,Ogre mercenary-neutral ecosystem prior; faction restrictions take precedence,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Ogre trespass diplomacy immunity is official-source-only in the guide; battle confederation requires an AI loser. Barrow Legion has +30 WoC/Beastmen/Norsca relations and faction Chaos-attrition immunity.,True,
wh3_main_ogr_goldtooth,wh_main_grn_greenskins,wh3_main_combi_region_great_hall_of_greasus,wh3_main_combi_region_eagle_eyries,wh3_main_combi_province_ivory_road,wh3_main_combi_province_gash_kadrak,134.412337,5,False,False,cai_region_hint_area_mountains_of_mourn,mountains_of_mourn,Extended,True,Shared atlas theater and either at most six raster borders or at most 75 logical units,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,convoy_road_combi;irory_road_bhashiva;ivory_road_combi,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Goldtooth,ogre_kingdoms,wh3_main_sc_ogr_ogre_kingdoms,Grimgor's 'Ardboyz,greenskins,wh_main_sc_grn_greenskins,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,greenskins_0;ogre_kingdoms_0,Ogre mercenary-neutral ecosystem prior; faction restrictions take precedence,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Leader-defeat confederation requires an AI loser; it cannot consume the human teammate. Ogre trespass diplomacy immunity is official-source-only in the guide; battle confederation requires an AI loser.,True,
wh_dlc05_wef_argwylon,wh_dlc05_wef_wood_elves,wh3_main_combi_region_waterfall_palace,wh3_main_combi_region_kings_glade,wh3_main_combi_province_argwylon,wh3_main_combi_province_talsyn,35.675465,2,False,False,cai_region_hint_area_athel_loren,athel_loren,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Argwylon,wood_elves,wh_dlc05_sc_wef_wood_elves,Talsyn,wood_elves,wh_dlc05_sc_wef_wood_elves,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,wood_elves_0;wood_elves_1,Same-race ecosystem prior Shared seat/Book/forest progression requires coordination,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,True,
wh_dlc05_wef_argwylon,wh_main_brt_carcassonne,wh3_main_combi_region_waterfall_palace,wh3_main_combi_region_castle_carcassonne,wh3_main_combi_province_argwylon,wh3_main_combi_province_carcassonne,55.120954,2,False,False,,athel_loren <-> bretonnia,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Argwylon,wood_elves,wh_dlc05_sc_wef_wood_elves,Carcassonne,bretonnia,wh_main_sc_brt_bretonnia,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;wood_elves_0;wood_elves_1,Order-adjacent but distinct territorial/diplomatic ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,True,
wh_dlc05_wef_argwylon,wh_main_dwf_karak_izor,wh3_main_combi_region_waterfall_palace,wh3_main_combi_region_zarakzil,wh3_main_combi_province_argwylon,wh3_main_combi_province_the_vaults,90.990631,4,False,False,,athel_loren <-> dwarf_empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Argwylon,wood_elves,wh_dlc05_sc_wef_wood_elves,Clan Angrund,dwarfs,wh_main_sc_dwf_dwarfs,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dwarfs_0;dwarfs_1;wood_elves_0;wood_elves_1,Order-adjacent but distinct territorial/diplomatic ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits. Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,True,
wh_dlc05_wef_argwylon,wh_main_emp_empire,wh3_main_combi_region_waterfall_palace,wh3_main_combi_region_altdorf,wh3_main_combi_province_argwylon,wh3_main_combi_province_reikland,54.69392,3,False,False,,athel_loren <-> empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Argwylon,wood_elves,wh_dlc05_sc_wef_wood_elves,Reikland,empire,wh_main_sc_emp_empire,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,empire_0;wood_elves_0;wood_elves_1,Order-adjacent but distinct territorial/diplomatic ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban. Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,True,
wh_dlc05_wef_argwylon,wh_main_emp_wissenland,wh3_main_combi_region_waterfall_palace,wh3_main_combi_region_nuln,wh3_main_combi_province_argwylon,wh3_main_combi_province_wissenland,39.717996,3,False,False,,athel_loren <-> empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Argwylon,wood_elves,wh_dlc05_sc_wef_wood_elves,Wissenland & Nuln,empire,wh_main_sc_emp_empire,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,empire_0;wood_elves_0;wood_elves_1,Order-adjacent but distinct territorial/diplomatic ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban. Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,True,
wh_dlc05_wef_wood_elves,wh_main_brt_carcassonne,wh3_main_combi_region_kings_glade,wh3_main_combi_region_castle_carcassonne,wh3_main_combi_province_talsyn,wh3_main_combi_province_carcassonne,34.816073,1,False,True,,athel_loren <-> bretonnia,Immediate,True,Same province or adjacent starts within 100 logical units,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Talsyn,wood_elves,wh_dlc05_sc_wef_wood_elves,Carcassonne,bretonnia,wh_main_sc_brt_bretonnia,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;wood_elves_0;wood_elves_1,Order-adjacent but distinct territorial/diplomatic ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,True,
wh_dlc05_wef_wood_elves,wh_main_dwf_karak_izor,wh3_main_combi_region_kings_glade,wh3_main_combi_region_zarakzil,wh3_main_combi_province_talsyn,wh3_main_combi_province_the_vaults,56.473362,3,False,True,,athel_loren <-> dwarf_empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Talsyn,wood_elves,wh_dlc05_sc_wef_wood_elves,Clan Angrund,dwarfs,wh_main_sc_dwf_dwarfs,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dwarfs_0;dwarfs_1;wood_elves_0;wood_elves_1,Order-adjacent but distinct territorial/diplomatic ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits. Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,True,
wh_dlc05_wef_wood_elves,wh_main_emp_wissenland,wh3_main_combi_region_kings_glade,wh3_main_combi_region_nuln,wh3_main_combi_province_talsyn,wh3_main_combi_province_wissenland,71.017764,4,False,False,,athel_loren <-> empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Talsyn,wood_elves,wh_dlc05_sc_wef_wood_elves,Wissenland & Nuln,empire,wh_main_sc_emp_empire,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,empire_0;wood_elves_0;wood_elves_1,Order-adjacent but distinct territorial/diplomatic ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban. Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,True,
wh_dlc08_nor_norsca,wh_dlc08_nor_wintertooth,wh3_main_combi_region_troll_fjord,wh3_main_combi_region_monolith_of_flesh,wh3_main_combi_province_vanaheim_mountains,wh3_main_combi_province_mountains_of_hel,143.56422,3,False,False,cai_region_hint_area_norsca,norsca,Extended,True,Shared atlas theater and either at most six raster borders or at most 75 logical units,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,convoy_road_combi,convoy_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,World Walkers,norsca,wh_dlc08_sc_nor_norsca,Wintertooth,norsca,wh_dlc08_sc_nor_norsca,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,norsca_0,Same-race ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Leader-defeat tribal confederation is not an ordinary alliance restriction; human-target applicability is not proven here.,True,
wh_main_brt_bretonnia,wh_main_brt_carcassonne,wh3_main_combi_region_couronne,wh3_main_combi_region_castle_carcassonne,wh3_main_combi_province_marches_of_couronne,wh3_main_combi_province_carcassonne,141.184898,6,False,False,cai_region_hint_area_bretonnia,bretonnia,Extended,True,Shared atlas theater and either at most six raster borders or at most 75 logical units,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Couronne,bretonnia,wh_main_sc_brt_bretonnia,Carcassonne,bretonnia,wh_main_sc_brt_bretonnia,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0,Same-race ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate.,True,
wh_main_brt_bretonnia,wh_main_emp_empire,wh3_main_combi_region_couronne,wh3_main_combi_region_altdorf,wh3_main_combi_province_marches_of_couronne,wh3_main_combi_province_reikland,84.077461,3,False,False,,bretonnia <-> empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Couronne,bretonnia,wh_main_sc_brt_bretonnia,Reikland,empire,wh_main_sc_emp_empire,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;empire_0,Compatible Order ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban.,True,
wh_main_brt_carcassonne,wh_main_dwf_karak_izor,wh3_main_combi_region_castle_carcassonne,wh3_main_combi_region_zarakzil,wh3_main_combi_province_carcassonne,wh3_main_combi_province_the_vaults,69.273763,3,False,True,,bretonnia <-> dwarf_empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Carcassonne,bretonnia,wh_main_sc_brt_bretonnia,Clan Angrund,dwarfs,wh_main_sc_dwf_dwarfs,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;dwarfs_0;dwarfs_1,Compatible Order ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits.,True,
wh_main_dwf_dwarfs,wh_main_dwf_karak_kadrin,wh3_main_combi_region_karaz_a_karak,wh3_main_combi_region_karak_kadrin,wh3_main_combi_province_the_silver_road,wh3_main_combi_province_peak_pass,71.042959,3,False,False,cai_region_hint_area_dwarf_empire,dwarf_empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,ivory_road_combi,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Karaz-a-Karak,dwarfs,wh_main_sc_dwf_dwarfs,Karak Kadrin,dwarfs,wh_main_sc_dwf_dwarfs,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dwarfs_0;dwarfs_1,Same-race ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits.,True,
wh_main_emp_empire,wh_main_emp_wissenland,wh3_main_combi_region_altdorf,wh3_main_combi_region_nuln,wh3_main_combi_province_reikland,wh3_main_combi_province_wissenland,31.216733,2,False,True,cai_region_hint_area_empire,empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,ivory_road_combi,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Reikland,empire,wh_main_sc_emp_empire,Wissenland & Nuln,empire,wh_main_sc_emp_empire,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,empire_0,Same-race ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban.,True,
wh_main_grn_crooked_moon,wh_main_vmp_schwartzhafen,wh3_main_combi_region_mount_gunbad,wh3_main_combi_region_castle_drakenhof,wh3_main_combi_province_deadrock_gap,wh3_main_combi_province_southern_sylvania,69.627662,3,False,False,,dwarf_empire <-> empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Crooked Moon,greenskins,wh_main_sc_grn_greenskins,Sylvania,vampire_counts,wh_main_sc_vmp_vampire_counts,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,greenskins_0;vampire_counts_0,Non-Order pragmatic-alliance prior; not a numeric diplomatic guarantee,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Leader-defeat confederation requires an AI loser; it cannot consume the human teammate. Barrow Legion has +30 WoC/Beastmen/Norsca relations and faction Chaos-attrition immunity.,True,
wh_main_grn_orcs_of_the_bloody_hand,wh_main_vmp_vampire_counts,wh3_main_combi_region_cuexotl,wh3_main_combi_region_ka_sabar,wh3_main_combi_province_central_jungles,wh3_main_combi_province_shifting_sands,59.984115,3,False,True,cai_region_hint_area_southlands,southlands,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Bloody Handz,greenskins,wh_main_sc_grn_greenskins,The Drakenhof Conclave,vampire_counts,wh_main_sc_vmp_vampire_counts,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,greenskins_0;vampire_counts_0,Non-Order pragmatic-alliance prior; not a numeric diplomatic guarantee,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Leader-defeat confederation requires an AI loser; it cannot consume the human teammate. Barrow Legion has +30 WoC/Beastmen/Norsca relations and faction Chaos-attrition immunity.,True,
