faction_a_key,faction_b_key,start_region_a,start_region_b,province_a,province_b,centroid_distance,raster_hops,same_province,neighboring_province,shared_theater_keys,theater,proximity_class,geographic_envelope,geographic_reason,geometry_status_a,geometry_status_b,route_networks_a,route_networks_b,strategic_note,island_or_disconnected,faction_a_name,race_a,subculture_a,faction_b_name,race_b,subculture_b,diplomatic_class,treaty_eligibility_unresolved,diplomacy_evidence_status,evidence_ids,analytical_inference,diplomatic_caveat,single_player_objective_pressure,evidence_note,included,exclusion_reason
wh2_dlc15_grn_broken_axe,wh_main_brt_bretonnia,wh3_main_combi_region_massif_orcal,wh3_main_combi_region_couronne,wh3_main_combi_province_barrows_of_cuileux,wh3_main_combi_province_marches_of_couronne,97.4068,4,False,False,cai_region_hint_area_bretonnia,bretonnia,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Broken Axe,greenskins,wh_main_sc_grn_greenskins,Couronne,bretonnia,wh_main_sc_brt_bretonnia,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;greenskins_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Leader-defeat confederation requires an AI loser; it cannot consume the human teammate.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh2_dlc15_grn_broken_axe,wh_main_brt_carcassonne,wh3_main_combi_region_massif_orcal,wh3_main_combi_region_castle_carcassonne,wh3_main_combi_province_barrows_of_cuileux,wh3_main_combi_province_carcassonne,44.603025,2,False,False,cai_region_hint_area_bretonnia,bretonnia,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Broken Axe,greenskins,wh_main_sc_grn_greenskins,Carcassonne,bretonnia,wh_main_sc_brt_bretonnia,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;greenskins_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Leader-defeat confederation requires an AI loser; it cannot consume the human teammate.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh2_dlc15_grn_broken_axe,wh_main_dwf_karak_izor,wh3_main_combi_region_massif_orcal,wh3_main_combi_region_zarakzil,wh3_main_combi_province_barrows_of_cuileux,wh3_main_combi_province_the_vaults,106.300505,5,False,False,,bretonnia <-> dwarf_empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Broken Axe,greenskins,wh_main_sc_grn_greenskins,Clan Angrund,dwarfs,wh_main_sc_dwf_dwarfs,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dwarfs_0;dwarfs_1;greenskins_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits. Leader-defeat confederation requires an AI loser; it cannot consume the human teammate.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh2_dlc15_grn_broken_axe,wh_main_emp_empire,wh3_main_combi_region_massif_orcal,wh3_main_combi_region_altdorf,wh3_main_combi_province_barrows_of_cuileux,wh3_main_combi_province_reikland,68.741051,4,False,False,,bretonnia <-> empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Broken Axe,greenskins,wh_main_sc_grn_greenskins,Reikland,empire,wh_main_sc_emp_empire,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,empire_0;greenskins_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban. Leader-defeat confederation requires an AI loser; it cannot consume the human teammate.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh2_dlc15_grn_broken_axe,wh_main_emp_wissenland,wh3_main_combi_region_massif_orcal,wh3_main_combi_region_nuln,wh3_main_combi_province_barrows_of_cuileux,wh3_main_combi_province_wissenland,70.062244,4,False,False,,bretonnia <-> empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Broken Axe,greenskins,wh_main_sc_grn_greenskins,Wissenland & Nuln,empire,wh_main_sc_emp_empire,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,empire_0;greenskins_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban. Leader-defeat confederation requires an AI loser; it cannot consume the human teammate.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh2_dlc15_hef_imrik,wh2_main_skv_clan_mors,wh3_main_combi_region_the_fortress_of_vorag,wh3_main_combi_region_misty_mountain,wh3_main_combi_province_the_plain_of_bones,wh3_main_combi_province_blightwater,99.925333,3,False,False,,darklands <-> dwarf_empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Knights of Caledor,high_elves,wh2_main_sc_hef_high_elves,Clan Mors,skaven,wh2_main_sc_skv_skaven,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,high_elves_0;skaven_0,Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",wh2_dlc15_hef_imrik:long:003:DESTROY_FACTION,Eataine can unlock Champion actions through alliances with other legendary High Elf factions. Vermintide war declaration explicitly excludes teammates; this is not blanket protection against all Under-City damage.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock
wh2_dlc15_hef_imrik,wh3_dlc23_chd_legion_of_azgorh,wh3_main_combi_region_the_fortress_of_vorag,wh3_main_combi_region_black_fortress,wh3_main_combi_province_the_plain_of_bones,wh3_main_combi_province_the_howling_wastes,40.740508,1,False,True,cai_region_hint_area_darklands,darklands,Immediate,True,Same province or adjacent starts within 100 logical units,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,irory_road_bhashiva;ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Knights of Caledor,high_elves,wh2_main_sc_hef_high_elves,The Legion of Azgorh,chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,chaos_dwarfs_0;high_elves_0,Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",wh3_dlc23_chd_legion_of_azgorh:short:001:DESTROY_FACTION,Tower-seat usurpation causes a five-turn diplomatic penalty; coordinate seat claims. Eataine can unlock Champion actions through alliances with other legendary High Elf factions.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock
wh2_dlc15_hef_imrik,wh3_dlc26_grn_gorbad_ironclaw,wh3_main_combi_region_the_fortress_of_vorag,wh3_main_combi_region_black_crag,wh3_main_combi_province_the_plain_of_bones,wh3_main_combi_province_death_pass,95.167716,4,False,False,,darklands <-> dwarf_empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,convoy_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Knights of Caledor,high_elves,wh2_main_sc_hef_high_elves,Ironclaw Orcs,greenskins,wh_main_sc_grn_greenskins,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,greenskins_0;high_elves_0,Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",wh2_dlc15_hef_imrik:long:003:DESTROY_FACTION,Leader-defeat confederation requires an AI loser; it cannot consume the human teammate. Eataine can unlock Champion actions through alliances with other legendary High Elf factions.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock
wh2_dlc15_hef_imrik,wh3_main_kho_exiles_of_khorne,wh3_main_combi_region_the_fortress_of_vorag,wh3_main_combi_region_deff_gorge,wh3_main_combi_province_the_plain_of_bones,wh3_main_combi_province_barrier_idols,139.175343,4,False,False,,badlands <-> darklands,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,convoy_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Knights of Caledor,high_elves,wh2_main_sc_hef_high_elves,Exiles of Khorne,khorne,wh3_main_sc_kho_khorne,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,high_elves_0;khorne_0,Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",wh2_dlc15_hef_imrik:long:003:DESTROY_FACTION,Eataine can unlock Champion actions through alliances with other legendary High Elf factions. No bespoke diplomacy override established; absence does not imply zero generic aversion.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock
wh2_dlc15_hef_imrik,wh3_main_nur_poxmakers_of_nurgle,wh3_main_combi_region_the_fortress_of_vorag,wh3_main_combi_region_dragon_fang_mount,wh3_main_combi_province_the_plain_of_bones,wh3_main_combi_province_the_dragon_isles,84.437355,,False,False,cai_region_hint_area_darklands,darklands,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,True,Knights of Caledor,high_elves,wh2_main_sc_hef_high_elves,Poxmakers of Nurgle,nurgle,wh3_main_sc_nur_nurgle,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,high_elves_0;nurgle_0,Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",wh2_dlc15_hef_imrik:short:001:DESTROY_FACTION,Eataine can unlock Champion actions through alliances with other legendary High Elf factions. Epidemius can count negatively plagued non-Nurgle allies; alliance status provides no documented protection.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock
